Group_id,Members,Glossary,original,text,default_combine,nectec_combine,string_combine,filename,sentence_num
00367931,impersonally,"without warmth; ""he treated his patients impersonally""","00367931 02 r 01 impersonally 0 002 ! 00368062 r 0101 \ 01774089 a 0101 | without warmth; ""he treated his patients impersonally""  ",['อย่างไม่แสดงอารมณ์หรือบุคลิกภาพ'],['อย่าง/FX/O ไม่/NG/O แสดง/VV/O อารมณ์/NN/O หรือ/CC/O บุคลิก/NN/O ภาพ/NN/O'],['อย่าง/FX/O|ไม่/NG/O|แสดง/VV/O|อารมณ์/NN/O|หรือ/CC/O|บุคลิก/NN/O|ภาพ/NN/O'],อย่าง/FX/O ไม่/NG/O แสดง/VV/O อารมณ์/NN/O หรือ/CC/O บุคลิก/NN/O ภาพ/NN/O,TWN-adv-3626-Clean-Aug-2021,2502
00368062,personally,"in a personal way; ""he took her comments personally""","00368062 02 r 01 personally 3 002 ! 00367931 r 0101 \ 01771841 a 0101 | in a personal way; ""he took her comments personally""  ","['โดยตรง', 'โดยส่วนตัว']",['โดย/FX/O ตรง/VV/O|โดย/CC/O ส่วน/NN/O ตัว/NN/O'],"['โดย/FX/O|ตรง/VV/O', 'โดย/CC/O|ส่วน/NN/O|ตัว/NN/O']",โดย/FX/O ตรง/VV/O|โดย/CC/O ส่วน/NN/O ตัว/NN/O,TWN-adv-3626-Clean-Aug-2021,2503
00368189,personally,"as yourself; ""speaking personally, I would not want to go""","00368189 02 r 01 personally 1 000 | as yourself; ""speaking personally, I would not want to go""  ","['โดยตรง', 'โดยส่วนตัว']",['โดย/FX/O ตรง/VV/O|โดย/CC/O ส่วน/NN/O ตัว/NN/O'],"['โดย/FX/O|ตรง/VV/O', 'โดย/CC/O|ส่วน/NN/O|ตัว/NN/O']",โดย/FX/O ตรง/VV/O|โดย/CC/O ส่วน/NN/O ตัว/NN/O,TWN-adv-3626-Clean-Aug-2021,2504
00368286,impertinently|saucily|pertly|freshly|impudently,"in an impudent or impertinent manner; ""a lean, swarthy fellow was peering through the window, grinning impudently""","00368286 02 r 05 impertinently 0 saucily 1 pertly 0 freshly 3 impudently 0 005 \ 00206887 a 0503 \ 00206887 a 0401 \ 02287824 a 0303 \ 00206887 a 0206 \ 00206887 a 0102 | in an impudent or impertinent manner; ""a lean, swarthy fellow was peering through the window, grinning impudently""  ","['เมื่อเร็วๆนี้', 'อย่างอวดดี', 'อย่างไม่เกรงใจ']",['เมื่อ/PS/O เร็วๆ/NN/O นี้/AJ/O|อย่าง/FX/O อวดดี/VV/O|อย่าง/FX/O ไม่/NG/O เกรงใจ/VV/O'],"['เมื่อ/PS/O|เร็วๆ/NN/O|นี้/AJ/O', 'อย่าง/FX/O|อวดดี/VV/O', 'อย่าง/FX/O|ไม่/NG/O|เกรงใจ/VV/O']",เมื่อ/PS/O เร็วๆ/NN/O นี้/AJ/O|อย่าง/FX/O อวดดี/VV/O|อย่าง/FX/O ไม่/NG/O เกรงใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,2505
00368574,impetuously|impulsively,"in an impulsive or impetuous way; without taking cautions; ""he often acts impulsively and later regrets it""","00368574 02 r 02 impetuously 0 impulsively 0 002 \ 00327506 a 0202 \ 00327506 a 0103 | in an impulsive or impetuous way; without taking cautions; ""he often acts impulsively and later regrets it""  ","['อย่างหุนหันพลันแล่น', 'อย่างไม่ฉลาด']",['อย่าง/FX/O หุน/VV/O หันพลัน/NN/O แล่น/VV/O|อย่าง/FX/B_PER ไม่/NG/O ฉลาด/VV/O'],"['อย่าง/FX/O|หุน/VV/O|หันพลัน/NN/O|แล่น/VV/O', 'อย่าง/FX/B_PER|ไม่/NG/O|ฉลาด/VV/O']",อย่าง/FX/O หุน/VV/O หันพลัน/NN/O แล่น/VV/O|อย่าง/FX/B_PER ไม่/NG/O ฉลาด/VV/O,TWN-adv-3626-Clean-Aug-2021,2506
00368771,impiously,"in an impious manner; ""the young members challenged their leader impiously""","00368771 02 r 01 impiously 0 001 \ 02002963 a 0101 | in an impious manner; ""the young members challenged their leader impiously""  ",['อย่างขาดความเคารพนับถือหรือตามหน้าที่'],['อย่าง/FX/O ขาด/VV/O ความ/FX/O เคารพนับถือ/VV/O หรือ/CC/O ตาม/PS/O หน้าที่/NN/O'],['อย่าง/FX/O|ขาด/VV/O|ความ/FX/O|เคารพนับถือ/VV/O|หรือ/CC/O|ตาม/PS/O|หน้าที่/NN/O'],อย่าง/FX/O ขาด/VV/O ความ/FX/O เคารพนับถือ/VV/O หรือ/CC/O ตาม/PS/O หน้าที่/NN/O,TWN-adv-3626-Clean-Aug-2021,2507
00368902,impishly|puckishly,"in an appealing but bold manner; ""she asked him impishly to come in""","00368902 02 r 02 impishly 0 puckishly 0 002 \ 02130013 a 0207 \ 02130013 a 0102 | in an appealing but bold manner; ""she asked him impishly to come in""  ",['ในลักษณะที่น่าดึงดูด แต่กล้าหาญ'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O น่า/FX/O ดึงดูด/VV/O  /PU/O แต่/CC/O กล้า/NN/O หาญ/NN/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|น่า/FX/O|ดึงดูด/VV/O| /PU/O|แต่/CC/O|กล้า/NN/O|หาญ/NN/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O น่า/FX/O ดึงดูด/VV/O  /PU/O แต่/CC/O กล้า/NN/O หาญ/NN/O,TWN-adv-3626-Clean-Aug-2021,2508
00369055,implicitly,"without ever expressing so clearly; ""he implicitly assumes that you know the answer""","00369055 02 r 01 implicitly 0 002 ! 00369214 r 0101 \ 00944754 a 0101 | without ever expressing so clearly; ""he implicitly assumes that you know the answer""  ",['อย่างเป็นนัย'],['อย่าง/FX/O เป็น/VV/O นัย/NN/O'],['อย่าง/FX/O|เป็น/VV/O|นัย/NN/O'],อย่าง/FX/O เป็น/VV/O นัย/NN/O,TWN-adv-3626-Clean-Aug-2021,2509
00369214,explicitly,"in an explicit manner; ""in his foreword Professor Clark puts it explicitly""","00369214 02 r 01 explicitly 0 002 \ 00943706 a 0101 ! 00369055 r 0101 | in an explicit manner; ""in his foreword Professor Clark puts it explicitly""  ",['อย่างแน่ชัด'],['อย่าง/FX/O แน่ชัด/VV/O'],['อย่าง/FX/O|แน่ชัด/VV/O'],อย่าง/FX/O แน่ชัด/VV/O,TWN-adv-3626-Clean-Aug-2021,2510
00369364,implicitly,"without doubting or questioning; ""I implicitly trust him""","00369364 02 r 01 implicitly 1 001 \ 00005598 a 0101 | without doubting or questioning; ""I implicitly trust him""  ",['อย่างเป็นนัย'],['อย่าง/FX/O เป็น/VV/O นัย/NN/O'],['อย่าง/FX/O|เป็น/VV/O|นัย/NN/O'],อย่าง/FX/O เป็น/VV/O นัย/NN/O,TWN-adv-3626-Clean-Aug-2021,2511
00369478,importantly,"in an important way; ""for centuries jellies have figured importantly among English desserts, particularly upon festive occasion""","00369478 02 r 01 importantly 0 001 \ 01278672 a 0101 | in an important way; ""for centuries jellies have figured importantly among English desserts, particularly upon festive occasion""  ",['อย่างสำคัญ'],['อย่าง/FX/O สำคัญ/VV/O'],['อย่าง/FX/O|สำคัญ/VV/O'],อย่าง/FX/O สำคัญ/VV/O,TWN-adv-3626-Clean-Aug-2021,2512
00369664,importantly|significantly,"in an important way or to an important degree; ""more importantly, Weber held that the manifold meaning attached to the event by the social scientist could alter his definition of the concrete event itself""","00369664 02 r 02 importantly 1 significantly 2 002 \ 02168847 a 0201 \ 01278672 a 0101 | in an important way or to an important degree; ""more importantly, Weber held that the manifold meaning attached to the event by the social scientist could alter his definition of the concrete event itself""  ",['อย่างสำคัญ'],['อย่าง/FX/O สำคัญ/VV/O'],['อย่าง/FX/O|สำคัญ/VV/O'],อย่าง/FX/O สำคัญ/VV/O,TWN-adv-3626-Clean-Aug-2021,2513
00369961,impracticably,"to an impracticable degree; ""this is still impracticably high""","00369961 02 r 01 impracticably 0 001 \ 01829060 a 0101 | to an impracticable degree; ""this is still impracticably high""  ",['ในลักษณะที่ทำไม่ได้หรือเป็นไปไม่ได้'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ทำ/VV/O ไม่/NG/O ได้/AX/O หรือ/CC/O เป็น/VV/O ไป/AV/O ไม่/NG/O ได้/AX/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ทำ/VV/O|ไม่/NG/O|ได้/AX/O|หรือ/CC/O|เป็น/VV/O|ไป/AV/O|ไม่/NG/O|ได้/AX/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ทำ/VV/O ไม่/NG/O ได้/AX/O หรือ/CC/O เป็น/VV/O ไป/AV/O ไม่/NG/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2514
00370083,precisely|incisively|exactly,"in a precise manner; ""she always expressed herself precisely""","00370083 02 r 03 precisely 1 incisively 1 exactly 2 004 ! 00370277 r 0302 \ 00634639 a 0302 ! 00370277 r 0101 \ 00634639 a 0102 | in a precise manner; ""she always expressed herself precisely""  ","['อย่างถูกต้อง', 'อย่างแม่นยำ']",['อย่าง/FX/O ถูกต้อง/VV/O|อย่าง/FX/O แม่นยำ/VV/O'],"['อย่าง/FX/O|ถูกต้อง/VV/O', 'อย่าง/FX/O|แม่นยำ/VV/O']",อย่าง/FX/O ถูกต้อง/VV/O|อย่าง/FX/O แม่นยำ/VV/O,TWN-adv-3626-Clean-Aug-2021,2515
00370277,imprecisely|inexactly,"in an imprecise manner; ""he expressed himself imprecisely""","00370277 02 r 02 imprecisely 0 inexactly 0 004 ! 00370083 r 0203 \ 00918901 a 0201 ! 00370083 r 0101 \ 01845332 a 0101 | in an imprecise manner; ""he expressed himself imprecisely""  ",['อย่างคลับคล้ายคลับคลา'],['อย่าง/NN/O คลับ/NN/O คล้าย/VV/O คลับคลา/NN/O'],['อย่าง/NN/O|คลับ/NN/O|คล้าย/VV/O|คลับคลา/NN/O'],อย่าง/NN/O คลับ/NN/O คล้าย/VV/O คลับคลา/NN/O,TWN-adv-3626-Clean-Aug-2021,2516
00370459,precisely|exactly|on_the_nose|on_the_dot|on_the_button,"just as it should be; ""`Precisely, my lord,' he said""","00370459 02 r 05 precisely 2 exactly 4 on_the_nose 0 on_the_dot 0 on_the_button 0 000 | just as it should be; ""`Precisely, my lord,' he said""  ","['  ตรงเวลาหรือถูกสถานที่', '  ตรง ', 'อย่างแม่นยำ', '  ตรงเวลา ', 'อย่างถูกต้อง']",[' /PU/O  /PU/O ตรง/VV/O เวลา/NN/O หรือ/CC/O ถูก/AX/O สถานที่/NN/O| /PU/B_ORG  /PU/O ตรง/VV/O  /PU/O|อย่าง/FX/O แม่นยำ/VV/O| /PU/B_ORG  /PU/O ตรง/NN/O เวลา/NN/O  /PU/O|อย่าง/FX/O ถูกต้อง/VV/O'],"[' /PU/O| /PU/O|ตรง/VV/O|เวลา/NN/O|หรือ/CC/O|ถูก/AX/O|สถานที่/NN/O', ' /PU/B_ORG| /PU/O|ตรง/VV/O| /PU/O', 'อย่าง/FX/O|แม่นยำ/VV/O', ' /PU/B_ORG| /PU/O|ตรง/NN/O|เวลา/NN/O| /PU/O', 'อย่าง/FX/O|ถูกต้อง/VV/O']", /PU/O  /PU/O ตรง/VV/O เวลา/NN/O หรือ/CC/O ถูก/AX/O สถานที่/NN/O| /PU/B_ORG  /PU/O ตรง/VV/O  /PU/O|อย่าง/FX/O แม่นยำ/VV/O| /PU/B_ORG  /PU/O ตรง/NN/O เวลา/NN/O  /PU/O|อย่าง/FX/O ถูกต้อง/VV/O,TWN-adv-3626-Clean-Aug-2021,2517
00370603,impregnably,"in an impregnable manner; ""the sight of that bland, impregnably righteous face has been enough to make their blood run cold""","00370603 02 r 01 impregnably 0 001 \ 02536283 a 0101 | in an impregnable manner; ""the sight of that bland, impregnably righteous face has been enough to make their blood run cold""  ",['ที่ไม่สามารถเจาะเข้าไปถึง'],['ที่/CC/O ไม่/NG/O สามารถ/AX/O เจาะ/VV/O เข้า/AV/O ไป/AV/O ถึง/VV/O'],['ที่/CC/O|ไม่/NG/O|สามารถ/AX/O|เจาะ/VV/O|เข้า/AV/O|ไป/AV/O|ถึง/VV/O'],ที่/CC/O ไม่/NG/O สามารถ/AX/O เจาะ/VV/O เข้า/AV/O ไป/AV/O ถึง/VV/O,TWN-adv-3626-Clean-Aug-2021,2518
00370785,improvidently,"in an improvident manner; ""he lived improvidently for the moment""","00370785 02 r 01 improvidently 0 002 ! 00370928 r 0101 \ 01901904 a 0101 | in an improvident manner; ""he lived improvidently for the moment""  ","['อย่างไม่ระวัง', 'อย่างประมาท']",['อย่าง/FX/O ไม่/NG/O ระวัง/VV/O|อย่าง/FX/O ประมาท/VV/O'],"['อย่าง/FX/O|ไม่/NG/O|ระวัง/VV/O', 'อย่าง/FX/O|ประมาท/VV/O']",อย่าง/FX/O ไม่/NG/O ระวัง/VV/O|อย่าง/FX/O ประมาท/VV/O,TWN-adv-3626-Clean-Aug-2021,2519
00370928,providently,"in a provident manner; ""providently, he had saved up some money for emergencies""","00370928 02 r 01 providently 0 002 ! 00370785 r 0101 \ 01900825 a 0101 | in a provident manner; ""providently, he had saved up some money for emergencies""  ",['อย่างวางแผนไว้ล่วงหน้า'],['อย่าง/FX/O วาง/VV/O แผน/NN/O ไว้/AX/O ล่วงหน้า/VV/O'],['อย่าง/FX/O|วาง/VV/O|แผน/NN/O|ไว้/AX/O|ล่วงหน้า/VV/O'],อย่าง/FX/O วาง/VV/O แผน/NN/O ไว้/AX/O ล่วงหน้า/VV/O,TWN-adv-3626-Clean-Aug-2021,2520
00371084,prudently|providentially,"in a prudent manner; ""I had allotted my own bedroom for necking, prudently removing both the bed and the key, and taken both myself and my typewriter into my son's bedroom.""","00371084 02 r 02 prudently 0 providentially 2 002 ! 00371348 r 0101 \ 01904196 a 0101 | in a prudent manner; ""I had allotted my own bedroom for necking, prudently removing both the bed and the key, and taken both myself and my typewriter into my son's bedroom.""  ","['อย่างรอบคอบ', 'อย่างประหยัด']",['อย่าง/FX/O รอบคอบ/VV/O|อย่าง/FX/O ประหยัด/VV/O'],"['อย่าง/FX/O|รอบคอบ/VV/O', 'อย่าง/FX/O|ประหยัด/VV/O']",อย่าง/FX/O รอบคอบ/VV/O|อย่าง/FX/O ประหยัด/VV/O,TWN-adv-3626-Clean-Aug-2021,2521
00371348,imprudently,"in an imprudent manner; ""imprudently, he downed tools and ran home to make his wife happy""","00371348 02 r 01 imprudently 0 002 ! 00371084 r 0101 \ 01905427 a 0101 | in an imprudent manner; ""imprudently, he downed tools and ran home to make his wife happy""  ",['อย่างไม่ฉลาด'],['อย่าง/FX/O ไม่/NG/O ฉลาด/VV/O'],['อย่าง/FX/O|ไม่/NG/O|ฉลาด/VV/O'],อย่าง/FX/O ไม่/NG/O ฉลาด/VV/O,TWN-adv-3626-Clean-Aug-2021,2522
00371514,adequately,"in an adequate manner or to an adequate degree; ""he was adequately prepared""","00371514 02 r 01 adequately 0 002 ! 00371665 r 0101 \ 02344113 a 0101 | in an adequate manner or to an adequate degree; ""he was adequately prepared""  ",['อย่างพอเพียง'],['อย่าง/FX/O พอเพียง/VV/O'],['อย่าง/FX/O|พอเพียง/VV/O'],อย่าง/FX/O พอเพียง/VV/O,TWN-adv-3626-Clean-Aug-2021,2523
00371665,inadequately,"in an inadequate manner or to an inadequate degree; ""the temporary camps were inadequately equipped""","00371665 02 r 01 inadequately 0 002 ! 00371514 r 0101 \ 00051936 a 0101 | in an inadequate manner or to an inadequate degree; ""the temporary camps were inadequately equipped""  ",['ในลักษณะที่ไม่เพียงพอหรือในระดับที่ไม่เพียงพอ'],['/NN/O ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O เพียงพอ/VV/O หรือ/CC/O ใน/PS/O ระดับ/NN/O ที่/CC/O ไม่/NG/O เพียงพอ/VV/O'],['/NN/O|ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|เพียงพอ/VV/O|หรือ/CC/O|ใน/PS/O|ระดับ/NN/O|ที่/CC/O|ไม่/NG/O|เพียงพอ/VV/O'],/NN/O ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O เพียงพอ/VV/O หรือ/CC/O ใน/PS/O ระดับ/NN/O ที่/CC/O ไม่/NG/O เพียงพอ/VV/O,TWN-adv-3626-Clean-Aug-2021,2524
00371842,incisively,"in an incisive manner; ""he was incisively critical""","00371842 02 r 01 incisively 0 001 \ 01748764 a 0103 | in an incisive manner; ""he was incisively critical""  ",['อย่างเฉียบขาด'],['อย่าง/FX/O เฉียบขาด/VV/O'],['อย่าง/FX/O|เฉียบขาด/VV/O'],อย่าง/FX/O เฉียบขาด/VV/O,TWN-adv-3626-Clean-Aug-2021,2525
00371950,cuttingly,"in an intentionally unkind way; ""a cutting remark""","00371950 02 r 01 cuttingly 0 001 \ 01376931 a 0101 | in an intentionally unkind way; ""a cutting remark""  ",['ในทางที่ไร้ความปราณีโดยเจตนา'],['ใน/PS/O ทาง/NN/O ที่/CC/O ไร้/VV/O ความ/FX/O ปราณี/VV/O โดย/FX/O เจตนา/VV/O'],['ใน/PS/O|ทาง/NN/O|ที่/CC/O|ไร้/VV/O|ความ/FX/O|ปราณี/VV/O|โดย/FX/O|เจตนา/VV/O'],ใน/PS/O ทาง/NN/O ที่/CC/O ไร้/VV/O ความ/FX/O ปราณี/VV/O โดย/FX/O เจตนา/VV/O,TWN-adv-3626-Clean-Aug-2021,2526
00372056,incognito,"without revealing one's identity; ""in Holland he lived incognito as a carpenter in the shipyards of the East India company""","00372056 02 r 01 incognito 0 000 | without revealing one's identity; ""in Holland he lived incognito as a carpenter in the shipyards of the East India company""  ","['ซึ่งไม่เปิดเผยนาม', 'นามแฝง', 'อย่างไม่เปิดเผยนาม']",['ซึ่ง/CC/O ไม่/NG/O เปิดเผย/VV/O นาม/NN/O|นาม/NN/O แฝง/VV/O|อย่าง/FX/O ไม่/NG/O เปิดเผย/VV/O นาม/NN/O'],"['ซึ่ง/CC/O|ไม่/NG/O|เปิดเผย/VV/O|นาม/NN/O', 'นาม/NN/O|แฝง/VV/O', 'อย่าง/FX/O|ไม่/NG/O|เปิดเผย/VV/O|นาม/NN/O']",ซึ่ง/CC/O ไม่/NG/O เปิดเผย/VV/O นาม/NN/O|นาม/NN/O แฝง/VV/O|อย่าง/FX/O ไม่/NG/O เปิดเผย/VV/O นาม/NN/O,TWN-adv-3626-Clean-Aug-2021,2527
00372217,incomparably|uncomparably,"in an incomparable manner or to an incomparable degree; ""she is incomparably gifted""","00372217 02 r 02 incomparably 0 uncomparably 0 002 ! 00372393 r 0101 \ 00506504 a 0101 | in an incomparable manner or to an incomparable degree; ""she is incomparably gifted""  ",['อย่างหาที่เปรียบมิได้'],['อย่างหา/NN/O ที่/CC/O เปรียบ/VV/O มิ/NG/O ได้/AX/O'],['อย่างหา/NN/O|ที่/CC/O|เปรียบ/VV/O|มิ/NG/O|ได้/AX/O'],อย่างหา/NN/O ที่/CC/O เปรียบ/VV/O มิ/NG/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2528
00372393,comparably,"in a comparable manner or to a comparable degree; ""you will have to work comparably harder""","00372393 02 r 01 comparably 0 002 ! 00372217 r 0101 \ 00505894 a 0101 | in a comparable manner or to a comparable degree; ""you will have to work comparably harder""  ",['ในลักษณะเดียวกันหรือในระดับที่คล้ายคลึงกัน'],['ใน/PS/O ลักษณะ/NN/O เดียว/NU/O กัน/PR/O หรือ/CC/O ใน/PS/O ระดับ/CL/O ที่/CC/O คล้ายคลึง/VV/O กัน/AV/O'],['ใน/PS/O|ลักษณะ/NN/O|เดียว/NU/O|กัน/PR/O|หรือ/CC/O|ใน/PS/O|ระดับ/CL/O|ที่/CC/O|คล้ายคลึง/VV/O|กัน/AV/O'],ใน/PS/O ลักษณะ/NN/O เดียว/NU/O กัน/PR/O หรือ/CC/O ใน/PS/O ระดับ/CL/O ที่/CC/O คล้ายคลึง/VV/O กัน/AV/O,TWN-adv-3626-Clean-Aug-2021,2529
00372559,incongruously,"in an incongruous manner; ""his shirttails stuck out from his tuxedo pants somewhat incongruously""","00372559 02 r 01 incongruously 0 001 \ 00564734 a 0101 | in an incongruous manner; ""his shirttails stuck out from his tuxedo pants somewhat incongruously""  ",['ในลักษณะที่ไม่สอดคล้องกับสภาพแวดล้อมหรือด้านอื่น ๆ'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สอดคล้อง/VV/O กับ/PS/O สภาพ/NN/O แวดล้อม/VV/O หรือ/CC/O ด้าน/NN/O อื่น/AJ/O  /PU/O ๆ/PU/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|สอดคล้อง/VV/O|กับ/PS/O|สภาพ/NN/O|แวดล้อม/VV/O|หรือ/CC/O|ด้าน/NN/O|อื่น/AJ/O| /PU/O|ๆ/PU/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สอดคล้อง/VV/O กับ/PS/O สภาพ/NN/O แวดล้อม/VV/O หรือ/CC/O ด้าน/NN/O อื่น/AJ/O  /PU/O ๆ/PU/O,TWN-adv-3626-Clean-Aug-2021,2530
00372716,conspicuously,"in a manner tending to attract attention; ""there have been plenty of general declarations about willingness to meet and talk, but conspicuously no mention of time and place""","00372716 02 r 01 conspicuously 0 002 ! 00372967 r 0101 \ 02097713 a 0103 | in a manner tending to attract attention; ""there have been plenty of general declarations about willingness to meet and talk, but conspicuously no mention of time and place""  ",['ในลักษณะที่ดึงดูดความสนใจ'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ดึงดูด/VV/O ความ/FX/O สนใจ/VV/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ดึงดูด/VV/O|ความ/FX/O|สนใจ/VV/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ดึงดูด/VV/O ความ/FX/O สนใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,2531
00372967,inconspicuously,"in a manner intended to avoid attracting attention; ""he had entered the room inconspicuously""","00372967 02 r 01 inconspicuously 0 002 ! 00372716 r 0101 \ 00583752 a 0101 | in a manner intended to avoid attracting attention; ""he had entered the room inconspicuously""  ",['ในลักษณะที่ไม่สามารถสังเกตเห็นหรือมองเห็นได้ง่ายหรือเร็วหรือไม่ดึงดูดความสนใจ'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O สังเกต/VV/O เห็น/VV/O หรือ/CC/O มอง/VV/O เห็น/VV/O ได้/AX/O ง่าย/VV/O หรือ/CC/O เร็ว/VV/O หรือไม่/AV/O ดึงดูด/VV/O ความ/FX/O สนใจ/VV/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|สามารถ/AX/O|สังเกต/VV/O|เห็น/VV/O|หรือ/CC/O|มอง/VV/O|เห็น/VV/O|ได้/AX/O|ง่าย/VV/O|หรือ/CC/O|เร็ว/VV/O|หรือไม่/AV/O|ดึงดูด/VV/O|ความ/FX/O|สนใจ/VV/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O สังเกต/VV/O เห็น/VV/O หรือ/CC/O มอง/VV/O เห็น/VV/O ได้/AX/O ง่าย/VV/O หรือ/CC/O เร็ว/VV/O หรือไม่/AV/O ดึงดูด/VV/O ความ/FX/O สนใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,2532
00373140,incriminatingly,in an incriminating manner,00373140 02 r 01 incriminatingly 0 001 \ 00928193 a 0103 | in an incriminating manner  ,['ในลักษณะประณาม'],['ใน/PS/O ลักษณะ/NN/O ประณาม/VV/O'],['ใน/PS/O|ลักษณะ/NN/O|ประณาม/VV/O'],ใน/PS/O ลักษณะ/NN/O ประณาม/VV/O,TWN-adv-3626-Clean-Aug-2021,2533
00373228,incurably,"in a manner impossible to cure; ""he is incurably ill""","00373228 02 r 01 incurably 0 001 \ 00997914 a 0101 | in a manner impossible to cure; ""he is incurably ill""  ",['ในลักษณะที่ไม่สามารถรักษาได้'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O รักษา/VV/O ได้/AX/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|สามารถ/AX/O|รักษา/VV/O|ได้/AX/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O รักษา/VV/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2534
00373337,incurably,"to an incurable degree; ""she was incurably optimistic""","00373337 02 r 01 incurably 1 001 \ 00350861 a 0101 | to an incurable degree; ""she was incurably optimistic""  ",['ในระดับที่รักษาไม่หาย'],['ใน/PS/O ระดับ/CL/O ที่/CC/O รักษา/VV/O ไม่/NG/O หาย/VV/O'],['ใน/PS/O|ระดับ/CL/O|ที่/CC/O|รักษา/VV/O|ไม่/NG/O|หาย/VV/O'],ใน/PS/O ระดับ/CL/O ที่/CC/O รักษา/VV/O ไม่/NG/O หาย/VV/O,TWN-adv-3626-Clean-Aug-2021,2535
00373447,indelibly,"in an indelible manner; ""this tradition has left its mark indelibly upon the social, political, educational and industrial fabric of this country""","00373447 02 r 01 indelibly 0 001 \ 00901781 a 0101 | in an indelible manner; ""this tradition has left its mark indelibly upon the social, political, educational and industrial fabric of this country""  ",['อย่างลบไม่ออก'],['อย่าง/FX/O ลบ/VV/O ไม่/NG/O ออก/VV/O'],['อย่าง/FX/O|ลบ/VV/O|ไม่/NG/O|ออก/VV/O'],อย่าง/FX/O ลบ/VV/O ไม่/NG/O ออก/VV/O,TWN-adv-3626-Clean-Aug-2021,2536
00373649,ineffably|indescribably|unutterably|unspeakably|inexpressibly,"to an inexpressible degree; ""she was looking very young tonight, and, as usual, indescribably beautiful, in a simple strapless dress of a green and white silky cotton""","00373649 02 r 05 ineffably 0 indescribably 0 unutterably 0 unspeakably 0 inexpressibly 0 005 \ 00947206 a 0501 \ 00947318 a 0404 \ 00947318 a 0306 \ 00947318 a 0202 \ 00947318 a 0103 | to an inexpressible degree; ""she was looking very young tonight, and, as usual, indescribably beautiful, in a simple strapless dress of a green and white silky cotton""  ","['อย่างพูดไม่ออก', 'อย่างไม่อาจบรรยายได้', 'อย่างเกินคำบรรยาย']",['อย่าง/FX/B_ORG พูด/VV/O ไม่/NG/O ออก/VV/O|อย่าง/FX/O ไม่/NG/O อาจ/AX/O บรรยาย/VV/O ได้/AX/O|อย่าง/FX/B_ORG เกิน/VV/O คำ/NN/O บรรยาย/VV/O'],"['อย่าง/FX/B_ORG|พูด/VV/O|ไม่/NG/O|ออก/VV/O', 'อย่าง/FX/O|ไม่/NG/O|อาจ/AX/O|บรรยาย/VV/O|ได้/AX/O', 'อย่าง/FX/B_ORG|เกิน/VV/O|คำ/NN/O|บรรยาย/VV/O']",อย่าง/FX/B_ORG พูด/VV/O ไม่/NG/O ออก/VV/O|อย่าง/FX/O ไม่/NG/O อาจ/AX/O บรรยาย/VV/O ได้/AX/O|อย่าง/FX/B_ORG เกิน/VV/O คำ/NN/O บรรยาย/VV/O,TWN-adv-3626-Clean-Aug-2021,2537
00374004,indeterminably,"in an indeterminable manner; ""their relationship was of an indeterminably vague nature""","00374004 02 r 01 indeterminably 0 001 \ 00742817 a 0101 | in an indeterminable manner; ""their relationship was of an indeterminably vague nature""  ",['อย่างไม่มีกำหนด'],['อย่าง/FX/O ไม่/NG/O มี/VV/O กำหนด/VV/O'],['อย่าง/FX/O|ไม่/NG/O|มี/VV/O|กำหนด/VV/O'],อย่าง/FX/O ไม่/NG/O มี/VV/O กำหนด/VV/O,TWN-adv-3626-Clean-Aug-2021,2538
